Year,DoY,Hour,ER,Rg,Tair,Tsoil,rH,VPD,Ustar,SWC
2019,98,12.5,3.6734,817.03,21.94,22.09,42.95,17.17,0.33,0.32
2019,98,13,3.7068,860.05,22.5,22.94,39.15,18.87,0.24,0.32
2019,98,13.5,3.7406,871.38,23.07,23.89,40.61,21.16,0.28,0.32
2019,98,14,3.7603,868.66,23.41,24.87,41.05,22.35,0.34,0.32
2019,98,14.5,3.7745,852.36,23.66,25.81,37.26,23.3,0.32,0.32
2019,98,15,3.8035,821.11,24.16,26.62,38.31,24.5,0.31,0.32
2019,98,15.5,3.8194,777.63,24.44,27.28,34.72,23.89,0.34,0.32
2019,98,16,3.8381,718.3,24.77,27.8,38.99,26.68,0.24,0.32
2019,98,16.5,3.8685,648.1,25.3,28.2,31.57,29.41,0.31,0.31
2019,98,17,3.8782,566.58,25.48,28.41,31.03,32.45,0.14,0.31
2019,98,17.5,3.8908,476.45,25.71,28.43,32.9,32.86,0.17,0.31
2019,98,18,3.8958,376.36,25.81,28.22,28.93,30.98,0.17,0.31
2019,98,18.5,3.8834,274.68,25.61,27.73,31.78,28.49,0.13,0.31
2019,98,19,3.8422,65.26,24.92,27,35.4,21.77,0.13,0.31
2019,98,19.5,3.7972,40.13,24.17,25.99,38.34,14.75,0.08,0.31
2019,98,20,3.7319,16.56,23.09,25.01,40.95,10.29,0.05,0.31
2019,98,20.5,3.73,0.94,19.89,24.04,65.44,0.77,0.06,0.31
2019,98,21,1.44,0,18.2,23.06,62.08,0,0.04,0.31
2019,98,21.5,-0.51,0,18.03,22.19,60.46,0,0.03,0.31
2019,98,22,9.27,0,17.16,21.43,56.63,0,0.17,0.31
2019,98,22.5,7.78,0,17.55,20.77,59.41,0,0.19,0.31
2019,98,23,16.54,0,15.63,20.19,75.16,0,0.14,0.31
2019,98,23.5,9.24,0,15.27,19.67,69,0,0.08,0.31
2019,99,0,5.48,0,15.33,19.21,67.1,0,0.08,0.31
2019,99,0.5,,0,15.29,18.8,65.65,0,0.06,0.31
2019,99,1,5.2,0,14.75,18.44,71.91,0,0.09,0.30
2019,99,1.5,9.06,0,15,18.11,66.94,0,0.08,0.30
2019,99,2,4.27,0,15.29,17.81,66.9,0,0.07,0.31
2019,99,2.5,4.23,0,14.75,17.53,68.53,0,0.09,0.30
2019,99,3,5.48,0,13.85,17.26,75.91,0,0.08,0.30
2019,99,3.5,3.16,0,13.38,17,70.39,0,0.09,0.30
2019,99,4,4.7,0,13.62,16.75,66.26,0,0.14,0.30
2019,99,4.5,,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
2019,99,5,,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
2019,99,5.5,,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
2019,99,6,,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
2019,99,6.5,,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
2019,99,7,,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
2019,99,7.5,,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
2019,99,8,,87.73,14.87,14.38,64.05,-9999,-9999,0.30
2019,99,8.5,,183.06,16.52,15.25,59.72,2.01,0.11,0.30
2019,99,9,3.4425,289.72,18.71,15.73,52.06,6.22,0.12,0.30
2019,99,9.5,3.5605,395.38,20.61,16.53,47.56,7.92,0.2,0.30
2019,99,10,3.6503,494.11,22.09,17.61,41.42,11.33,0.21,0.30
2019,99,10.5,3.7103,582.88,23.1,18.82,41.39,13.65,0.25,0.30
2019,99,11,3.7761,664.4,24.22,20.14,36.31,16.09,0.25,0.30
2019,99,11.5,3.8506,727.81,25.51,21.48,32.52,18.8,0.31,0.30
2019,99,12,3.8816,779.89,26.06,22.77,35.5,20.97,0.35,0.31
2019,99,12.5,3.9186,826.09,26.72,23.98,37.46,21.91,0.41,0.31
2019,99,13,3.9439,858.24,27.18,25.09,34.22,23.68,0.44,0.31
2019,99,13.5,3.9708,831.52,27.67,26.11,28.42,24.31,0.5,0.31
2019,99,14,4.0047,870.47,28.29,26.81,26.02,27.04,0.5,0.31
2019,99,14.5,4.0184,755.43,28.55,27.47,27.75,27.86,0.56,0.31
2019,99,15,4.0387,825.18,28.93,27.89,27.04,28.54,0.59,0.31
2019,99,15.5,4.0572,773.1,29.28,28.32,27.68,29.96,0.58,0.31
2019,99,16,4.0276,599.64,28.76,28.57,28.93,26.47,0.49,0.31
2019,99,16.5,4.0334,627.72,28.88,28.61,29.75,26.7,0.52,0.31
2019,99,17,3.9909,462.86,28.13,28.56,33.44,22.98,0.45,0.30
2019,99,17.5,3.9366,355.21,27.18,28.17,37.34,18.1,0.4,0.30
2019,99,18,3.9775,378.62,27.92,27.75,35.1,20.77,0.42,0.30
2019,99,18.5,3.9282,263.54,27.06,27.4,40.22,18.13,0.4,0.30
2019,99,19,,103.67,25.86,26.75,42.25,13.91,0.37,0.30
2019,99,19.5,3.7535,51.72,24.06,25.85,45.23,9.46,0.33,0.30
2019,99,20,4.01,17.71,22.86,24.88,49.11,6.88,0.32,0.30
2019,99,20.5,3.6195,0.79,21.84,23.96,52.77,5.43,0.33,0.30
2019,99,21,4.26,0,19.94,23.12,50.26,2.44,0.25,0.30
2019,99,21.5,4.47,0,21.56,22.38,46.91,5.5,0.4,0.30
2019,99,22,3.5447,0,20.65,21.81,52.97,4.47,0.41,0.30
2019,99,22.5,4.62,0,19.77,21.3,53.99,2.94,0.43,0.30
2019,99,23,5.27,0,19.41,20.84,53.85,2.42,0.44,0.30
2019,99,23.5,3.77,0,19.97,20.45,50.23,3.47,0.49,0.30
2019,100,0,4.76,0,19.72,20.13,54.02,3.42,0.49,0.30
2019,100,0.5,4.45,0,18.91,19.84,56.19,1.99,0.44,0.30
2019,100,1,3.99,0,18.71,19.55,55.28,1.6,0.47,0.29
2019,100,1.5,4.41,0,18.96,19.3,54.19,2.08,0.51,0.29
2019,100,2,5.26,0,19.06,19.08,51.75,2.46,0.56,0.29
2019,100,2.5,5.17,0,19.34,18.89,49.96,3.13,0.6,0.29
2019,100,3,4.54,0,19.43,18.74,51.58,3.37,0.61,0.29
2019,100,3.5,4.46,0,19.01,18.6,54.33,2.65,0.58,0.29
2019,100,4,4.2,0,18.44,18.46,58.02,1.55,0.56,0.29
2019,100,4.5,4.35,0,18.24,18.3,57.99,0.85,0.53,0.29
2019,100,5,4.19,0,18.13,18.16,60.46,0.59,0.53,0.29
2019,100,5.5,4.28,0,18.06,18.02,61.14,0.2,0.54,0.29
2019,100,6,4.83,0,18.32,17.92,62.56,0.25,0.6,0.29
2019,100,6.5,4.27,0,18.03,17.85,64.62,0,0.57,0.29
2019,100,7,4.55,0.19,17.9,17.78,66.35,0,0.59,0.29
2019,100,7.5,5.04,9.81,18.29,17.71,64.32,0,0.66,0.29
2019,100,8,3.39177,44.11,18.42,17.71,66.39,0,0.65,0.29
2019,100,8.5,3.3829,98.01,18.29,17.82,68.05,0,0.63,0.29
2019,100,9,3.3916,137.36,18.44,18.03,68.79,0,0.63,0.29
2019,100,9.5,3.4353,252.67,19.15,18.33,66.76,0.35,0.59,0.29
2019,100,10,3.5363,469.2,20.8,18.87,56.97,3.4,0.64,0.29
2019,100,10.5,3.644,600.09,22.6,19.79,53.48,7.39,0.67,0.29
2019,100,11,3.6688,488.22,23.03,20.83,49.48,7.65,0.66,0.29
2019,100,11.5,3.707,476.9,23.69,21.64,51.24,9.14,0.67,0.29
2019,100,12,3.7466,541.67,24.38,22.35,52.4,10.36,0.66,0.29
2019,100,12.5,3.7684,524.46,24.77,22.97,47.28,10.79,0.65,0.29
2019,100,13,3.7965,676.63,25.27,23.5,44.61,12.18,0.69,0.29
2019,100,13.5,3.8198,695.2,25.69,24.19,44.24,13.46,0.71,0.29
2019,100,14,3.8526,719.66,26.28,25.01,46.89,15.18,0.71,0.29
2019,100,14.5,,841.49,27.23,25.91,44.25,-9999,-9999,0.29
2019,100,15,3.9168,580.62,27.45,26.69,44.18,16.62,0.73,0.29
2019,100,15.5,3.9266,505.43,27.64,26.97,41.74,16.31,0.59,0.29
2019,100,16,3.9035,306.7,27.24,26.93,44.55,14.17,0.54,0.29
2019,100,16.5,3.8976,276.36,27.15,26.53,43.77,13.53,0.52,0.29
2019,100,17,3.8772,251.95,26.8,26.12,48.78,12.59,0.42,0.29
2019,100,17.5,3.8921,342.53,27.08,25.85,44.25,12.98,0.38,0.29
2019,100,18,3.9514,344.61,28.16,25.9,40.89,17.39,0.53,0.29
2019,100,18.5,,241.39,27.55,25.94,46.69,15.21,0.47,0.29
2019,100,19,3.8705,99.14,26.74,25.7,47.94,12.33,0.45,0.29
2019,100,19.5,3.8199,51,25.86,25.13,46.45,9.72,0.5,0.29
2019,100,20,3.792881,12.96,25.4,24.46,48.04,8.84,0.58,0.29
2019,100,20.5,5.36,0.98,24.91,23.85,49.15,7.72,0.6,0.29
2019,100,21,5.36,0,24.66,23.3,47.56,7.13,0.59,0.29
2019,100,21.5,5.16,0,25.32,22.86,43.56,8.72,0.69,0.29
2019,100,22,13.21,0,25.15,22.56,49.25,8.96,0.86,0.29
2019,100,22.5,4.98,0,24.16,22.35,50.03,6.44,0.55,0.29
2019,100,23,5.92,0,24.53,22.16,49.08,7.02,0.63,0.29
2019,100,23.5,7.12,0,24.23,22.03,51.72,6.52,0.61,0.29
2019,101,0,5.83,0,23.88,21.89,20.69,6.34,0.59,0.29
2019,101,0.5,,0,21.97,21.65,43.32,11.48,0.51,0.29
2019,101,1,3.394,0,18.84,21.28,53.86,4.16,0.48,0.29
2019,101,1.5,4.24,0,15.33,20.85,60.43,0,0.48,0.29
2019,101,2,3.62,0,12.94,20.34,65.75,0,0.55,0.29
2019,101,2.5,3.57,0,11.14,19.76,69.61,0,0.45,0.29
2019,101,3,3.34,0,10.05,19.18,72.59,0,0.44,0.29
2019,101,3.5,3.22,0,9.36,18.62,72.83,-9999,0.47,0.29
2019,101,4,3.33,0,9.05,18.1,72.7,-9999,0.49,0.28
2019,101,4.5,2.70377,0,8.47,17.63,74.63,-9999,0.5,0.28
2019,101,5,3.22,0,7.9,17.17,70.97,-9999,0.55,0.28
2019,101,5.5,2.6109,0,7.17,16.73,72.09,-9999,0.45,0.28
2019,101,6,2.56331,0,6.51,16.24,69.72,-9999,0.37,0.28
2019,101,6.5,2.91,0,5.68,15.78,69.49,-9999,0.58,0.28
2019,101,7,2.75,0.28,4.37,15.35,64.54,-9999,0.55,0.28
2019,101,7.5,2.33673,10.04,3.41,14.9,68.1,-9999,0.44,0.28
2019,101,8,2.3097,41.98,3.05,14.45,69.39,-9999,0.44,0.28
2019,101,8.5,2.3409,194.88,3.48,14.11,58.69,-9999,0.58,0.28
2019,101,9,2.3566,306.11,3.7,14.03,53.94,0,0.69,0.28
2019,101,9.5,2.381,410.78,4.04,14.27,52.17,0,0.61,0.28
2019,101,10,2.4104,511.32,4.45,14.82,52.95,0,0.7,0.28
2019,101,10.5,2.4578,602.36,5.11,15.57,46.41,0,0.68,0.28
2019,101,11,2.52,682.97,5.98,16.47,45.36,0.38,0.67,0.28
2019,101,11.5,2.5795,750,6.82,17.41,39.87,1.18,0.68,0.28
2019,101,12,2.6278,805.71,7.51,18.53,39.91,2.11,0.68,0.28
2019,101,12.5,2.6737,846.47,8.17,19.6,39.57,2.78,0.65,0.28
2019,101,13,2.7004,874.09,8.56,20.64,36.92,3.33,0.67,0.28
2019,101,13.5,2.7631,886.32,9.47,21.66,33.03,4.09,0.6,0.28
2019,101,14,2.8058,883.15,10.1,22.55,35.36,4.75,0.64,0.28
2019,101,14.5,2.8347,865.94,10.53,23.39,34.18,5.23,0.59,0.28
2019,101,15,2.8803,834.24,11.21,24.03,31.36,5.83,0.64,0.28
2019,101,15.5,2.8952,788.95,11.44,24.59,30.45,6.04,0.63,0.29
2019,101,16,2.9242,726,11.88,24.92,31.97,6.45,0.63,0.29
2019,101,16.5,2.9384,660.78,12.1,25.07,29.64,6.67,0.64,0.29
2019,101,17,2.9491,578.35,12.27,25,31.5,6.48,0.59,0.29
2019,101,17.5,2.9492,485.51,12.28,24.69,29.26,6.27,0.56,0.28
2019,101,18,2.9552,330.34,12.38,24.15,30.28,6.04,0.5,0.28
2019,101,18.5,2.9346,251.18,12.08,23.45,31.7,5.26,0.5,0.28
2019,101,19,2.9031,54.44,11.62,22.46,33.53,4.49,0.45,0.28
2019,101,19.5,,42.39,10.85,21.3,37.57,3.26,0.37,0.28
2019,101,20,,15.37,9.03,20.23,47.15,0.59,0.17,0.28
2019,101,20.5,,1.23,7.14,19.24,47.29,0,0.04,0.28
2019,101,21,0.80019,0,7.09,18.35,48.07,0,0.06,0.28
2019,101,21.5,2.8,0,6.86,17.61,45.67,0,0.08,0.28
2019,101,22,1.27,0,6.88,16.93,52.39,-9999,0.05,0.28
2019,101,22.5,0.87,0,5.7,16.31,57.37,-9999,0.06,0.28
2019,101,23,1.25,0,5.51,15.76,51.44,-9999,0.07,0.28
2019,101,23.5,1.73,0,5.51,15.25,53.71,-9999,0.06,0.28
2019,102,0,,0,4.8,14.79,55.44,-9999,0.06,0.28
2019,102,0.5,4.75,0,4.55,14.35,55.17,-9999,0.07,0.28
2019,102,1,4.76,0,3.49,13.95,67.94,-9999,0.08,0.28
2019,102,1.5,,0,2.3,13.56,72.55,-9999,0.1,0.28
2019,102,2,3.74,0,2.08,13.19,69.1,-9999,0.13,0.28
2019,102,2.5,3.05,0,1.92,12.82,67.67,-9999,0.15,0.28
2019,102,3,2.1941,0,1.73,12.47,74.11,-9999,0.1,0.28
2019,102,3.5,0.36,0,1.17,12.17,65.64,-9999,0.06,0.28
2019,102,4,2.1983,0,1.8,11.92,63.47,-9999,0.08,0.28
2019,102,4.5,1.03,0,1.42,11.67,74.18,-9999,0.05,0.28
2019,102,5,2.0865,0,0.31,11.41,73.77,-9999,0.28,0.27
2019,102,5.5,0.14,0,0.32,11.16,74.69,-9999,0.04,0.27
2019,102,6,,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
2019,102,6.5,,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
2019,102,7,,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
2019,102,7.5,,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
2019,102,8,,110.05,0.79,9.39,74.58,-9999,-9999,0.27
2019,102,8.5,6.21,190.67,2.62,10.13,63.13,0,0.15,0.27
2019,102,9,,292.07,4.22,10.53,52.14,0,0.27,0.27
2019,102,9.5,2.4391,408.06,5.18,11.16,51.22,0.71,0.31,0.27
2019,102,10,2.4779,454.26,5.73,12.03,50,0.67,0.34,0.27
2019,102,10.5,2.5504,563.41,6.76,13.06,47.9,1.92,0.34,0.27
2019,102,11,2.5899,619.57,7.33,14.21,40.58,2.48,0.35,0.27
2019,102,11.5,2.6312,740.49,7.93,15.37,44.31,3.69,0.33,0.28
2019,102,12,2.6799,802.08,8.64,16.82,44.21,4.62,0.33,0.28
2019,102,12.5,2.7405,823.37,9.53,18.32,41.36,5.53,0.29,0.28
2019,102,13,2.778,845.56,10.09,19.74,39.43,6.05,0.27,0.28
2019,102,13.5,2.8329,794.84,10.91,21.06,37.67,7.52,0.29,0.28
2019,102,14,2.8732,764.95,11.52,22.15,40.82,7.91,0.29,0.28
2019,102,14.5,2.8763,553.44,11.56,23,41.05,6.19,0.23,0.28
2019,102,15,2.896,480.07,11.85,23.14,42.14,5.17,0.23,0.28
2019,102,15.5,2.9243,469.66,12.27,23.01,40.2,5.19,0.27,0.28
2019,102,16,2.9419,431.61,12.53,22.89,39.7,5.06,0.3,0.28
2019,102,16.5,2.9403,378.17,12.5,22.69,37.53,4.52,0.27,0.28
2019,102,17,2.9507,314.49,12.65,22.38,37.94,4.78,0.31,0.28
2019,102,17.5,2.9438,240.4,12.54,22,40.21,3.87,0.28,0.28
2019,102,18,2.9422,187.36,12.51,21.47,39.83,3.37,0.28,0.28
2019,102,18.5,2.9307,150.91,12.33,20.86,43.08,2.85,0.28,0.28
2019,102,19,2.9005,88.09,11.87,20.18,44.47,1.97,0.22,0.28
2019,102,19.5,2.8769,66.58,11.51,19.49,45.53,1.28,0.22,0.28
2019,102,20,2.8222,15.21,10.69,18.83,50.98,0.24,0.16,0.28
2019,102,20.5,2.72858,0.91,9.31,18.11,55.69,0,0.16,0.28
2019,102,21,2.6759,0,8.54,17.4,60.26,0,0.12,0.28
2019,102,21.5,2.9,0,7.9,16.8,64.87,0,0.08,0.28
2019,102,22,2.65166,0,8.18,16.34,61.65,0,0.12,0.27
2019,102,22.5,2.82,0,8.39,15.96,63.85,0,0.2,0.27
2019,102,23,2.60635,0,7.52,15.6,72.12,-9999,0.12,0.27
2019,102,23.5,2.52005,0,6.29,15.21,73.54,-9999,0.09,0.27
2019,103,0,,0,6.63,14.88,72.32,-9999,0.08,0.27
2019,103,0.5,,0,6.99,14.67,69.48,-9999,0.1,0.27
2019,103,1,3.66,0,7.33,14.52,67.78,-9999,0.06,0.27
2019,103,1.5,2.6194,0,7.68,14.4,66.77,-9999,0.12,0.27
2019,103,2,2.6176,0,7.65,14.27,59.21,-9999,0.15,0.27
2019,103,2.5,,0,8.48,14.13,60.54,0,0.3,0.27
2019,103,3,2.6428,0,8,14.01,67.85,0,0.19,0.27
2019,103,3.5,2.96,0,7.45,13.88,62.64,-9999,0.13,0.27
2019,103,4,,0,7.54,13.72,65.62,0,0.19,0.27
2019,103,4.5,2.5801,0,7.09,13.49,64.8,-9999,0.17,0.27
2019,103,5,2.5945,0,7.29,13.27,62.16,-9999,0.23,0.27
2019,103,5.5,2.60753,0,7.47,13.11,61.92,0,0.23,0.27
2019,103,6,2.6303,0,7.79,13.01,59.35,0,0.25,0.27
2019,103,6.5,2.63557,0,7.86,12.93,57.66,0,0.24,0.27
2019,103,7,2.63873,0.03,7.9,12.87,57.86,0,0.33,0.27
2019,103,7.5,2.63909,1.66,7.9,12.81,55.32,0,0.28,0.27
2019,103,8,2.65481,4.96,8.12,12.77,55.39,0,0.37,0.27
2019,103,8.5,2.6489,9.3,8.03,12.74,56.74,0,0.39,0.27
2019,103,9,,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
2019,103,9.5,,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
2019,103,10,,58.06,6.58,11.39,75.34,-9999,-9999,0.26
2019,103,10.5,,47.92,6.67,12.23,74.29,-9999,0.44,0.27
2019,103,11,,35.37,6.47,12.18,77.95,-9999,0.35,0.27
2019,103,11.5,,82.43,6.19,12.1,81.8,-9999,0.39,0.27
2019,103,12,,78.49,6.12,12.09,83.5,-9999,0.4,0.27
2019,103,12.5,,78.13,5.84,12.09,81.2,-9999,0.43,0.27
2019,103,13,,92.35,5.8,12.05,80.5,-9999,0.43,0.27
2019,103,13.5,,89.63,5.92,12.04,74.63,-9999,0.49,0.27
2019,103,14,,57.52,6.2,11.97,74.09,-9999,0.49,0.27
2019,103,14.5,,37.41,6.37,11.84,74.63,-9999,0.29,0.27
2019,103,15,,47.83,5.85,11.72,78.69,-9999,0.71,0.27
2019,103,15.5,,51.72,5.12,11.51,83.5,-9999,0.48,0.27
2019,103,16,,51.49,4.85,11.23,86.1,-9999,0.5,0.27
2019,103,16.5,,47.33,4.56,10.93,89.3,-9999,0.52,0.28
2019,103,17,,46.38,4.75,10.72,90.3,-9999,0.52,0.31
2019,103,17.5,,39.22,4.79,10.62,91.5,-9999,0.49,0.32
2019,103,18,,28.03,4.8,10.53,90.1,-9999,0.49,0.33
2019,103,18.5,,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
2019,103,19,,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
2019,103,19.5,,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
2019,103,20,,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
2019,103,20.5,,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
2019,103,21,,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
2019,103,21.5,,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
2019,103,22,,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
2019,103,22.5,,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
2019,103,23,,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
2019,103,23.5,,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
2019,104,0,,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
2019,104,0.5,,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
2019,104,1,,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
2019,104,1.5,,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
2019,104,2,,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
2019,104,2.5,,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
2019,104,3,,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
2019,104,3.5,,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
2019,104,4,,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
2019,104,4.5,,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
2019,104,5,,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
2019,104,5.5,,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
2019,104,6,,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
2019,104,6.5,,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
2019,104,7,,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
2019,104,7.5,,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
2019,104,8,,130.3,4.11,6.44,69.25,-9999,-9999,0.31
2019,104,8.5,2.469,204.62,5.26,7.55,71.11,0,0.25,0.33
2019,104,9,2.4931,313,5.59,8.06,67.62,0,0.28,0.33
2019,104,9.5,2.6072,418.03,7.18,8.84,58.2,0,0.37,0.33
2019,104,10,2.6605,515.85,7.93,9.87,52.85,1.19,0.4,0.33
2019,104,10.5,2.7113,607.34,8.65,10.94,52.27,2.26,0.34,0.33
2019,104,11,2.7743,689.76,9.55,12.09,50.64,2.83,0.32,0.33
2019,104,11.5,2.8298,758.61,10.35,13.27,50.16,3.93,0.34,0.33
2019,104,12,2.8827,812.95,11.12,14.67,47.05,4.54,0.34,0.33
2019,104,12.5,2.9305,854.17,11.82,16.08,44.57,5.52,0.33,0.33
2019,104,13,2.9833,880.43,12.6,17.46,46.88,6.91,0.33,0.33
2019,104,13.5,3.0203,894.02,13.15,18.73,40.88,7.12,0.33,0.33
2019,104,14,3.0881,890.4,14.17,19.88,40.75,8.46,0.28,0.33
2019,104,14.5,3.1453,875,15.04,20.83,44.3,8.13,0.33,0.33
2019,104,15,3.182,843.3,15.6,21.39,38.04,8.88,0.28,0.33
2019,104,15.5,3.23,802.99,16.34,21.84,41.39,9.77,0.34,0.33
2019,104,16,3.2528,737.77,16.69,22.07,43.66,9.9,0.33,0.33
2019,104,16.5,3.2545,640.4,16.71,22.04,42.37,9.5,0.39,0.33
2019,104,17,3.2638,513.13,16.85,21.74,40.75,8.2,0.42,0.32
2019,104,17.5,3.2681,483.7,16.91,21.16,40.2,8.1,0.43,0.32
2019,104,18,3.2844,263.04,17.16,20.67,42.61,7.9,0.4,0.32
2019,104,18.5,3.2779,214.76,17.05,20.06,41.19,7.15,0.42,0.32
2019,104,19,3.2401,60.14,16.45,19.25,46.95,5.87,0.38,0.32
2019,104,19.5,3.1555,56.3,15.13,18.34,59.27,3.29,0.3,0.32
2019,104,20,,19.96,13.11,17.55,62.42,0,0.24,0.32
2019,104,20.5,2.95986,1.76,12.16,16.81,63.99,0,0.26,0.32
2019,104,21,2.89662,0,11.22,16.11,73.81,0,0.26,0.32
2019,104,21.5,2.84437,0,10.45,15.48,69.55,0,0.26,0.32
2019,104,22,3.31,0,10.89,14.96,68.77,0,0.35,0.32
2019,104,22.5,2.94,0,10.63,14.53,70.43,0,0.38,0.32
2019,104,23,2.8242,0,10.14,14.13,69.82,0,0.31,0.32
2019,104,23.5,2.80525,0,9.86,13.78,74.66,0,0.31,0.32
2019,105,0,2.8001,0,9.78,13.46,67.41,0,0.32,0.32
2019,105,0.5,2.8095,0,9.91,13.18,75.64,0,0.31,0.32
2019,105,1,2.741,0,8.92,12.94,73.78,-9999,0.29,0.32
2019,105,1.5,2.8213,0,10.07,12.72,66.63,0,0.41,0.32
2019,105,2,2.83479,0,10.26,12.54,69.24,0,0.51,0.32
2019,105,2.5,2.793,0,9.65,12.37,73.68,0,0.39,0.32
2019,105,3,,0,9.66,12.2,66.26,0,0.31,0.32
2019,105,3.5,2.81454,0,9.95,12.04,68.36,0,0.49,0.32
2019,105,4,2.817,0,9.98,11.9,66.84,0,0.55,0.32
2019,105,4.5,2.81392,0,9.93,11.78,66.36,0,0.53,0.32
2019,105,5,2.81708,0,9.97,11.66,67.65,0,0.52,0.32
2019,105,5.5,2.80361,0,9.77,11.55,68.53,0,0.56,0.32
2019,105,6,2.79566,0,9.65,11.45,69.65,0,0.62,0.32
2019,105,6.5,2.77726,0,9.38,11.35,72.8,0,0.59,0.32
2019,105,7,2.7546,1.19,9.05,11.25,74.02,0,0.55,0.32
2019,105,7.5,2.7515,28.22,9,11.17,76.02,0,0.56,0.32
2019,105,8,2.7693,112.55,9.25,11.13,76.08,0,0.55,0.32
2019,105,8.5,2.826,216.03,10.06,11.23,74.15,0,0.61,0.32
2019,105,9,2.9123,322.83,11.31,11.57,72.52,0,0.65,0.32
2019,105,9.5,3.0201,427.99,12.9,12.21,67.74,0,0.61,0.32
2019,105,10,3.1274,526.72,14.51,13.1,62.39,0.78,0.65,0.32
2019,105,10.5,3.2339,615.94,16.14,14.11,60.05,2.56,0.69,0.32
2019,105,11,3.3073,694.29,17.28,15.02,56.16,3.93,0.71,0.32
2019,105,11.5,3.3772,763.13,18.38,15.93,53.79,5.24,0.67,0.32
2019,105,12,3.4572,817.03,19.66,16.95,50.47,7.3,0.63,0.32
2019,105,12.5,3.506,861.41,20.44,17.99,50.33,8.68,0.66,0.32
2019,105,13,3.5335,851,20.89,18.93,50.23,9.29,0.73,0.32
2019,105,13.5,3.5504,794.84,21.16,19.61,53.01,8.83,0.71,0.32
2019,105,14,3.572,926.18,21.51,20.32,50.77,9.78,0.73,0.32
2019,105,14.5,3.6277,881.34,22.43,21.24,49.52,11.07,0.7,0.32
2019,105,15,3.6839,859.6,23.37,22.1,45.76,12.29,0.71,0.32
2019,105,15.5,3.7055,807.07,23.73,22.78,45.59,13.17,0.73,0.32
2019,105,16,3.7388,747.74,24.29,23.32,45.25,13.98,0.69,0.32
2019,105,16.5,3.7718,683.88,24.85,23.66,46.1,14.67,0.72,0.32
2019,105,17,3.774,602.36,24.88,23.87,46.88,14.32,0.75,0.31
2019,105,17.5,3.782,513.13,25.01,23.84,45.42,13.63,0.64,0.31
2019,105,18,3.7675,248.28,24.75,23.66,46.17,12.82,0.7,0.31
2019,105,18.5,3.7459,201.68,24.37,23.22,45.25,11.71,0.71,0.31
2019,105,19,3.7038,86.37,23.64,22.59,49.45,9.72,0.61,0.31
2019,105,19.5,3.6523,100,22.76,21.86,55.24,7.24,0.49,0.31
2019,105,20,3.59653,26.02,21.82,21.2,53.62,5.01,0.5,0.31
2019,105,20.5,4.48,1.91,20.76,20.51,55.72,3.42,0.49,0.31
2019,105,21,4.08,0,19.77,19.85,59.88,2.23,0.46,0.31
2019,105,21.5,5.45,0,19.39,19.27,59.17,1.66,0.53,0.31
2019,105,22,4.11,0,18.97,18.79,63,1.09,0.53,0.31
2019,105,22.5,4.37,0,18.93,18.41,63.44,0.73,0.6,0.31
2019,105,23,5.33,0,18.35,18.1,67.2,0.07,0.61,0.31
2019,105,23.5,4.43,0,17.62,17.82,68.99,0,0.56,0.31
2019,106,0,3.66,0,17.21,17.55,69.77,0,0.56,0.31
